experience_id,user_id,job_title,company_id,company_name,industry_id,city_id,start_date,end_date,description,is_current
82df833b-cfd1-48f8-a8ff-a2dab9dab59b,686202f6-815e-4861-86c7-9223357dd495,Product Manager,,Cooper Group,3f63efb4-8442-4057-a292-742c27f8c348,cd8bcf27-fe79-4975-a680-756a104c2ae5,2021-08-05,2022-05-14,Close trade speech affect difference. Deep against mean but.,f
67776fba-8dfc-4798-a122-0bb9c5dbaba8,686202f6-815e-4861-86c7-9223357dd495,Machine Learning Engineer,,"Santos, Johnson and Mcdowell",df5d3f84-221b-4706-b6e1-d2678e7fb339,228c2d92-e16c-4952-b280-aa76b6039ec3,2016-02-18,2019-02-03,Perhaps order answer blue structure answer break.,f
5cf20597-8e05-466a-a0a9-63192c8a0208,686202f6-815e-4861-86c7-9223357dd495,Senior Developer,7c31d95d-e425-4091-b401-d9f274bc3aa2,,5201a91a-61ae-42a4-a4bc-53b6797f6a46,799eb2c8-9348-4a65-80bb-d8ff82ac8c26,2019-04-18,2021-02-10,Buy education reduce day rate act. Product production establish paper case store.,f
e1c8d796-beae-4384-ad0b-320577989645,0758fcef-5943-423a-8a79-6e2d6ebb8fca,Cloud Architect,,Hunt PLC,14a2f180-c08a-4799-8b23-2c8e417903a4,18c4e80b-8548-4a35-8b95-8b1211659f62,2021-12-07,2022-07-14,Box blood cup current enjoy.,f
136b62d3-5746-4feb-a47c-a27f84dbe9b7,bf4e210f-643a-4759-ab83-8af17b86f043,Machine Learning Engineer,,"Dudley, Howard and Ortiz",8d9636a5-b58d-4476-aa34-adaf55917ddc,88ae2ad4-e596-4cd6-8335-352ba27edee8,2015-07-21,2018-07-23,Nature travel read.,f
df5b853d-a7ce-4020-9bd6-86bcf642a9d4,8d30e723-0cfb-4643-8129-a17371a64527,Product Manager,0988657d-498a-4138-a545-c67c635e50bc,,6cd7d035-375b-4ed7-be57-86d9cfefd68f,228c2d92-e16c-4952-b280-aa76b6039ec3,2018-06-27,2020-12-05,Doctor actually become book off management. Single avoid rich toward.,f
0547e1d8-e224-4bea-82d6-b51be426068b,8d30e723-0cfb-4643-8129-a17371a64527,Database Administrator,58357c95-8874-4183-b951-faf8c5e2089b,,8e3471e2-b658-421d-ab09-4e0a23a00f40,1ea1f74a-9084-4666-895a-5b0f2cd6df57,2019-12-20,2022-07-03,Write fast less between company always fact.,f
01cd6682-e61d-4cb8-af87-018e140bc6fe,e55d2630-e29c-44bc-8b64-956bd7a1b971,Digital Marketing Specialist,,"Edwards, Rodgers and Davis",bdf207b3-a4af-49b3-b56f-21da234c76b4,b6ee39c4-ee79-4c3f-9380-a75aa01c66b1,2019-12-15,,System professional color.,t
0a437fd4-1198-47f9-9072-7699fe6487f7,200962be-acdd-4774-989f-9693038dc1f9,Content Writer,ba7256ee-5bdf-4568-8d94-573bf1ba058c,,6cd7d035-375b-4ed7-be57-86d9cfefd68f,cd8bcf27-fe79-4975-a680-756a104c2ae5,2015-08-19,2016-12-29,Western environmental run head garden box. While even history surface son power.,f
d09a2691-8e06-4f80-8f2e-6d824925a5bf,200962be-acdd-4774-989f-9693038dc1f9,Business Analyst,7f42ed9d-b8cd-4395-967d-920a92ab6d3a,,75dae6b2-21b0-4bce-9147-15539bbe9a7e,f846f587-f455-49f3-a062-6c7a9dd85087,2020-11-17,2021-11-29,Car risk word such.,f
d951b854-9d29-49aa-a781-0c6af8f031a9,ec9e84b7-4380-475f-abe1-19dc237d8838,Machine Learning Engineer,,Perry PLC,8eb15e1d-1907-4904-8a33-db76940f3a57,9839c6c5-7f0e-4d94-bc00-4d545818fd19,2015-07-27,2016-10-29,Question consider here grow agreement range stuff. Low maintain thought key.,f
ba6b63dc-3a6f-47a6-9aa6-2399c8711e23,ec9e84b7-4380-475f-abe1-19dc237d8838,QA Engineer,c7fbe351-edcb-47e7-97a2-1ce31ea41cef,,8eb15e1d-1907-4904-8a33-db76940f3a57,cbf988ac-01e5-42f4-b4ce-f8caace4832b,2019-06-14,2020-01-11,Pressure actually than modern season.,f
8c74f67b-be76-45b8-b2e2-1d3184cab7bd,e988c06d-c9af-462a-aad4-351afdcbd61e,Machine Learning Engineer,c7fbe351-edcb-47e7-97a2-1ce31ea41cef,,6cd7d035-375b-4ed7-be57-86d9cfefd68f,b6ee39c4-ee79-4c3f-9380-a75aa01c66b1,2016-12-28,2019-01-11,Within prove full mission red. Item risk loss professional.,f
c6d0b2a6-ff28-4efa-b055-1e0033eb1537,e988c06d-c9af-462a-aad4-351afdcbd61e,Software Engineer,,"Cruz, Combs and Grant",df5d3f84-221b-4706-b6e1-d2678e7fb339,f846f587-f455-49f3-a062-6c7a9dd85087,2017-11-25,2019-03-11,Activity various measure. System thank avoid man drive wife anyone.,f
00b2212c-bbc0-47ef-9b51-e0801675f1b6,44d1d696-aa73-495f-b7c7-6cb925f14d86,QA Engineer,7f71c372-e0ae-4195-a1f8-4672c4f6a010,,5201a91a-61ae-42a4-a4bc-53b6797f6a46,25108af7-4852-4206-b168-fe736b42859d,2021-06-01,2022-07-12,Poor idea dog learn soon large task.,f
ec0e1032-2cea-4dc0-ae6c-76dc8d8081ec,8e1771ae-a663-4b41-b85a-4fbbaab08c09,Software Engineer,,Stewart-Hooper,8eb15e1d-1907-4904-8a33-db76940f3a57,ab7619b9-adef-4882-9b23-1cb3661050da,2020-10-03,,Idea along near stay.,t
6e0870c2-562c-4762-adc2-341041aa710c,8e1771ae-a663-4b41-b85a-4fbbaab08c09,QA Engineer,,"Richmond, Walsh and Wu",5201a91a-61ae-42a4-a4bc-53b6797f6a46,cbf988ac-01e5-42f4-b4ce-f8caace4832b,2016-06-25,2016-12-30,Pressure lay future stay staff. Forward should outside respond guy laugh best.,f
53176fa6-5d6a-45aa-8ea4-ace4e6d3dfb2,06062749-71be-4084-be3c-291cbc099043,HR Manager,043c62f9-e3ae-45a0-91cf-9b939a0cfdea,,75dae6b2-21b0-4bce-9147-15539bbe9a7e,0bb746ab-a5cc-4528-aa6a-dd85df09a96f,2018-02-01,2019-07-23,Game stop who.,f
8241d2ff-d0ce-4c73-8eb6-f5940c13559c,06062749-71be-4084-be3c-291cbc099043,Sales Executive,,Kelley-Brooks,8ab76203-671f-4ce8-9082-4d1abc848c6c,f846f587-f455-49f3-a062-6c7a9dd85087,2018-05-22,2019-12-29,To manage state.,f
bffdb96e-6a9a-456a-bf25-2f5565cd8c46,7333a73e-5fbe-44b6-96eb-f697c336a3c4,Backend Developer,8b445472-ac60-4ed3-9617-bd007b884ef8,,8eb15e1d-1907-4904-8a33-db76940f3a57,1ea1f74a-9084-4666-895a-5b0f2cd6df57,2019-03-13,2020-06-24,Effect cultural building system. Lead sit response blue increase.,f
0b9cf24e-ce42-458f-84af-0c7bf781229e,7333a73e-5fbe-44b6-96eb-f697c336a3c4,Full Stack Developer,,"Monroe, Chapman and Barton",5201a91a-61ae-42a4-a4bc-53b6797f6a46,25108af7-4852-4206-b168-fe736b42859d,2018-10-09,2021-09-05,Probably what care material morning any very. Lot meet TV concern official room campaign hold.,f
15018609-db07-4854-8666-92fd0f1f1f57,7333a73e-5fbe-44b6-96eb-f697c336a3c4,QA Engineer,7f42ed9d-b8cd-4395-967d-920a92ab6d3a,,3f63efb4-8442-4057-a292-742c27f8c348,799eb2c8-9348-4a65-80bb-d8ff82ac8c26,2018-05-08,,Third mean his woman trouble several event white. Laugh card include record security.,t
b67b7ea7-0068-4889-bde0-8d8cdb46491d,dda0e5f5-c4bf-4700-bf25-4b41a1fbd6da,Digital Marketing Specialist,,Cameron-Kelley,5201a91a-61ae-42a4-a4bc-53b6797f6a46,228c2d92-e16c-4952-b280-aa76b6039ec3,2018-08-02,2020-11-30,Plan cut person fact generation public wonder. Mean reason follow break.,f
716887cb-eafa-48bd-988a-a6a8485a3e1f,dda0e5f5-c4bf-4700-bf25-4b41a1fbd6da,Sales Executive,,Hart-Aguilar,75dae6b2-21b0-4bce-9147-15539bbe9a7e,88ae2ad4-e596-4cd6-8335-352ba27edee8,2019-09-11,2021-10-27,Experience suggest space mission agent certainly prove. Environment size worker raise chair.,f
502fe7a8-b5eb-4e96-b400-0e832ea99254,dda0e5f5-c4bf-4700-bf25-4b41a1fbd6da,Machine Learning Engineer,,Vaughn LLC,bdf207b3-a4af-49b3-b56f-21da234c76b4,228c2d92-e16c-4952-b280-aa76b6039ec3,2017-06-29,2019-04-27,Allow sport bill test science ten score.,f
dc579767-331b-4b66-95b4-888a1163f78d,7648902a-b27b-4c58-814a-a4d59824af50,UI/UX Designer,043c62f9-e3ae-45a0-91cf-9b939a0cfdea,,073051ba-089b-4559-8557-ad95880b2752,cd8bcf27-fe79-4975-a680-756a104c2ae5,2021-04-05,,Down six sometimes explain professor unit. Indicate small rate whole approach season.,t
3ecfc723-a04d-4eee-8684-1e2b29ab59e3,d3f90615-2718-4e1d-831b-156e4ce6fa77,Data Analyst,,Oliver Group,75dae6b2-21b0-4bce-9147-15539bbe9a7e,88ae2ad4-e596-4cd6-8335-352ba27edee8,2017-01-19,2019-05-19,Sense national owner simply who family.,f
d0eea844-e7d2-4f29-ab25-4807a3440936,d3f90615-2718-4e1d-831b-156e4ce6fa77,Frontend Developer,c7fbe351-edcb-47e7-97a2-1ce31ea41cef,,5201a91a-61ae-42a4-a4bc-53b6797f6a46,cbf988ac-01e5-42f4-b4ce-f8caace4832b,2017-07-03,2020-03-16,Cost community message help.,f
ca91cc26-1dbf-472a-a094-0d1237100804,d3f90615-2718-4e1d-831b-156e4ce6fa77,Sales Executive,8d04cf8a-76ca-4552-b31c-422fd18d9caa,,3f63efb4-8442-4057-a292-742c27f8c348,1ea1f74a-9084-4666-895a-5b0f2cd6df57,2018-04-19,2018-12-09,News candidate once effort form. Always up others similar.,f
f4a3ccfb-7916-4b83-916c-f3f263eee91c,b89513fb-9038-4fef-9413-3ac2c9770159,Content Writer,,"Gilbert, Stanley and Henry",5201a91a-61ae-42a4-a4bc-53b6797f6a46,799eb2c8-9348-4a65-80bb-d8ff82ac8c26,2017-03-07,2018-09-28,Group six fish detail contain attention measure. Myself idea glass third professional former.,f
a8b8d988-785f-4dc8-a7e0-c3d42a0ba635,b89513fb-9038-4fef-9413-3ac2c9770159,Business Analyst,1ebdbbce-d9ac-4d3c-aaac-b67756f76918,,df5d3f84-221b-4706-b6e1-d2678e7fb339,cbf988ac-01e5-42f4-b4ce-f8caace4832b,2015-08-10,2018-11-18,Wear peace little no sell.,f
ad3c160a-fade-458b-9102-1ffe95892b58,33e2731e-d8db-49e0-a068-e466ae0381fc,Data Analyst,,"Smith, Caldwell and Griffin",8eb15e1d-1907-4904-8a33-db76940f3a57,88ae2ad4-e596-4cd6-8335-352ba27edee8,2016-08-09,2019-04-13,During always those high someone box either rich. Treat state heart.,f
5a78a9a1-0b16-459c-a8b7-69fc92336cf2,33e2731e-d8db-49e0-a068-e466ae0381fc,Full Stack Developer,7f71c372-e0ae-4195-a1f8-4672c4f6a010,,6cd7d035-375b-4ed7-be57-86d9cfefd68f,cbf988ac-01e5-42f4-b4ce-f8caace4832b,2016-12-25,2018-09-28,Main fast prepare fly bank benefit will. Mouth phone decision picture defense rate structure.,f
9a7dd963-fd28-45e0-9cc6-635620c80238,e8e1c68f-c4a9-495a-89ba-a67a4ab0c32e,Network Engineer,,Medina Ltd,df5d3f84-221b-4706-b6e1-d2678e7fb339,25108af7-4852-4206-b168-fe736b42859d,2020-06-28,2021-05-06,Section child learn forward. Available concern edge audience.,f
bfb1a6b0-b260-40bc-9039-024ac7fd4eba,a2e936a7-7186-45c8-8868-f4d826eeb864,Senior Developer,cbf6edb3-e4c2-44ad-9fdc-0ac73bd92b90,,75dae6b2-21b0-4bce-9147-15539bbe9a7e,18c4e80b-8548-4a35-8b95-8b1211659f62,2019-07-11,2020-01-11,Imagine later identify first hope.,f
34c2a8ea-71c8-4fc3-a1cb-89a92da69be8,a2e936a7-7186-45c8-8868-f4d826eeb864,Content Writer,,Nichols Ltd,75dae6b2-21b0-4bce-9147-15539bbe9a7e,f846f587-f455-49f3-a062-6c7a9dd85087,2019-03-09,2021-10-19,Series one red authority. Blood skin feeling beat she join house.,f
4d5506e8-44fb-48e2-adf6-33c20c213832,80e20a68-1053-46a0-b7cd-302fc90ad627,Machine Learning Engineer,aab08191-b495-481e-9b43-c5ab24f70149,,6cd7d035-375b-4ed7-be57-86d9cfefd68f,1ea1f74a-9084-4666-895a-5b0f2cd6df57,2015-01-17,2017-06-25,Choose detail section someone support far plant.,f
eabcf4e0-eded-484e-a532-c7bdbcb73552,80e20a68-1053-46a0-b7cd-302fc90ad627,Senior Developer,aab08191-b495-481e-9b43-c5ab24f70149,,5201a91a-61ae-42a4-a4bc-53b6797f6a46,0bb746ab-a5cc-4528-aa6a-dd85df09a96f,2019-04-21,2019-12-23,Whatever action themselves center among of.,f
75b31ec2-25ff-41f7-902b-d922ff380bf5,80e20a68-1053-46a0-b7cd-302fc90ad627,UI/UX Designer,1ebdbbce-d9ac-4d3c-aaac-b67756f76918,,8eb15e1d-1907-4904-8a33-db76940f3a57,88ae2ad4-e596-4cd6-8335-352ba27edee8,2020-11-01,2023-10-26,Natural be decide scientist rise deep town. Central contain pattern education boy provide note.,f
c34a178f-5890-4092-8de8-0135c83cc52f,e918ae65-c7bf-4494-a8d4-4c983a923cf4,Software Engineer,,York PLC,75dae6b2-21b0-4bce-9147-15539bbe9a7e,751ff308-6cca-43ab-be08-8555486ee7ac,2016-11-06,2018-06-22,Available public economy culture oil week ground. Beyond people too fish late.,f
252dcfb9-b5fc-4ce0-ac39-4ea0dbc9d003,d8b0e2bb-459d-48f1-b42f-31a6bbddf77e,Content Writer,7c31d95d-e425-4091-b401-d9f274bc3aa2,,8ab76203-671f-4ce8-9082-4d1abc848c6c,88ae2ad4-e596-4cd6-8335-352ba27edee8,2016-06-21,,Really charge note space when. Above east develop science.,t
2bc3ed1b-7213-4dea-aabd-ab26d89dbb63,d8b0e2bb-459d-48f1-b42f-31a6bbddf77e,Financial Analyst,,Hill-Ward,3f63efb4-8442-4057-a292-742c27f8c348,f846f587-f455-49f3-a062-6c7a9dd85087,2015-06-03,2018-01-27,Leg grow figure necessary compare parent success. Through cultural safe phone.,f
